id_log,symbol,date_log,time_log,price,price_ave,increased,volume,google_trend,twitter_sent
289,BTC,07-05-2018,19:17:31,9425.06307894,9379.30704329429,1,15600745,89,0.090068482750243
290,DASH,07-05-2018,19:17:37,457.2,459.521173781429,0,289735,77,0.108529175685426
291,LTC,07-05-2018,19:17:42,165.20150001,164.46104747,1,1927712,65,0.0595109346671847
292,BTC,07-05-2018,19:26:48,9437.0,9381.20030285571,1,15671019,90,0.143835396980558
293,DASH,07-05-2018,19:26:54,462.03618541,459.644608397143,1,294707,70,0.114106203403078
294,LTC,07-05-2018,19:26:59,165.60544001,164.407160621429,1,1928452,62,0.0707385948298777
295,BTC,07-05-2018,19:36:04,9462.0,9387.30008585428,1,15770324,90,0.11999644191425
296,DASH,07-05-2018,19:36:10,464.97552872,459.101751254286,1,295266,69,0.0666162499442139
297,LTC,07-05-2018,19:36:15,166.31800001,164.507947675714,1,1929472,68,0.0795597989387546
298,BTC,07-05-2018,19:45:28,9421.00000184,9394.95926783143,0,15853241,100,0.0748661155420666
299,DASH,07-05-2018,19:45:33,464.3,459.395492024286,0,299041,81,0.0943822581322581
300,LTC,07-05-2018,19:45:38,166.54549999,164.809796247143,1,1899074,53,0.0759629601940457
301,BTC,07-05-2018,19:54:44,9451.99999998,9408.75237462857,1,15895963,96,0.0950949793752824
302,DASH,07-05-2018,19:54:50,460.83754867,460.109138981429,0,299472,75,0.0706972421097421
303,LTC,07-05-2018,19:54:55,166.39999999,165.028153391429,0,1916873,53,0.0750197841086926
304,BTC,07-05-2018,20:04:08,9409.00000084,9412.75941395857,0,15878918,100,0.0318052580294848
305,DASH,07-05-2018,20:04:15,460.738,460.846558318572,0,299216,72,0.0532655047498797
306,LTC,07-05-2018,20:04:20,165.68146756,165.276224818571,0,1919531,57,0.0782752179327522
307,BTC,07-05-2018,20:13:26,9413.97899897,9423.47369967,1,15939873,100,0.110645875127582
308,DASH,07-05-2018,20:13:31,461.44050766,461.089341751429,1,299345,74,0.11194724476912
309,LTC,07-05-2018,20:13:36,165.26056343,165.506367675714,0,1921252,67,0.100162380608809
310,BTC,07-05-2018,20:22:42,9400.00000223,9427.61655693286,0,15990403,98,0.0799766120271738
311,DASH,07-05-2018,20:22:48,461.50000001,461.317903945714,1,344435,81,0.0551583243145743
312,LTC,07-05-2018,20:22:54,165.42487511,165.650048764286,1,1926124,69,0.0729277597402597
313,BTC,07-05-2018,20:31:59,9417.86519999,9431.43458293857,1,15997751,98,0.0313703949999131
314,DASH,07-05-2018,20:32:12,464.97540374,461.646824351429,1,342888,78,0.0936622068903319
315,LTC,07-05-2018,20:32:17,165.99549999,165.858924428571,1,1929259,83,0.0799069264069264
316,BTC,07-05-2018,20:41:22,9450.0,9427.85414340857,1,16011183,95,0.100944390137939
317,DASH,07-05-2018,20:41:27,464.9755303,462.261110067143,1,346320,77,0.0630753427128427
318,LTC,07-05-2018,20:41:32,166.39816566,165.890835157143,1,1932018,84,0.0901859900851836
319,BTC,07-05-2018,20:50:39,9441.04660889,9425.12060055,0,16074796,100,0.104423843700159
320,DASH,07-05-2018,20:50:45,465.0,462.6809984,1,342925,86,0.106785608315296
321,LTC,07-05-2018,20:50:50,166.06883376,165.946558011429,0,1940653,89,0.0446933762851732
322,BTC,07-05-2018,20:59:55,9448.88256677,9423.40631483571,1,16167275,97,0.129301770716799
323,DASH,07-05-2018,21:00:01,467.29221411,462.680998625714,1,339206,79,0.0169734418359418
324,LTC,07-05-2018,21:00:06,166.4607128,165.958010247143,1,1938466,68,0.0525047097963765
325,BTC,07-05-2018,21:09:11,9439.75599528,9426.27011584286,0,16150272,97,0.133870577383236
326,DASH,07-05-2018,21:09:18,465.69221405,462.780998625714,0,338419,79,0.0389174242424242
327,LTC,07-05-2018,21:09:23,166.66506615,165.889915071429,1,1938722,74,0.102594562361353
328,BTC,07-05-2018,21:18:29,9435.44939192,9425.82476824143,0,16423651,97,0.111246285956107
329,DASH,07-05-2018,21:18:34,465.69221405,463.703093688571,0,340065,78,0.0604979211760462
330,LTC,07-05-2018,21:18:39,167.49926626,165.89858833,1,1935582,88,0.123804679044913
331,BTC,07-05-2018,21:27:44,9430.31,9430.21848173286,0,16257450,100,0.170792489758007
332,DASH,07-05-2018,21:27:50,465.6891593,464.410838552857,0,342409,82,0.105648394660895
333,LTC,07-05-2018,21:27:56,166.93300018,166.039102414286,0,1934428,85,0.13534919168014
334,BTC,07-05-2018,21:37:01,9401.70000048,9433.28568072571,0,16215965,100,0.081631395712721
335,DASH,07-05-2018,21:37:06,465.68594369,465.01822518,0,348216,82,0.0891813311688312
336,LTC,07-05-2018,21:37:10,166.6641,166.358917104286,0,1936535,89,0.171454141783585
337,BTC,07-05-2018,21:46:16,9412.0,9437.61568040714,1,16161856,88,0.151927563680281
338,DASH,07-05-2018,21:46:22,465.68344153,465.616676507143,0,348287,83,0.0561617784992785
339,LTC,07-05-2018,21:46:27,165.67575329,166.574363542857,0,1933920,55,0.168929240149055
340,BTC,07-05-2018,21:55:33,9390.68761938,9435.30636619143,0,16134005,94,0.134532618544246
341,DASH,07-05-2018,21:55:39,465.68003182,465.718182214286,0,350809,87,0.0633050537136475
342,LTC,07-05-2018,21:55:45,166.34073307,166.66987783,1,1934289,71,0.113887687271878
343,BTC,07-05-2018,22:04:50,9355.10000289,9429.87779476286,0,16128772,100,0.0840720555899127
344,DASH,07-05-2018,22:04:55,462.99783321,465.81931239,0,350553,85,0.126306944444444
345,LTC,07-05-2018,22:05:01,165.3657,166.566676062857,0,1940416,78,0.1164587416827
346,BTC,07-05-2018,22:14:06,9360.50000131,9422.68365340428,1,16134393,97,0.0893506493506493
347,DASH,07-05-2018,22:14:12,462.9970878,465.916459792857,0,351388,84,0.11721534992785
348,LTC,07-05-2018,22:14:18,165.0,166.605518821429,0,1914483,75,0.0789324114470599
349,BTC,07-05-2018,22:23:24,9326.36205036,9409.28614427857,0,16117131,94,0.137947658402204
350,DASH,07-05-2018,22:23:30,457.31062198,465.302976807143,0,351481,85,0.123393335137085
351,LTC,07-05-2018,22:23:35,164.0,166.449088421429,0,1914643,76,0.0745448411728654
352,BTC,07-05-2018,22:32:40,9340.0,9397.96385942571,1,16186342,90,0.0636628905514775
353,DASH,07-05-2018,22:32:45,456.722,464.917958771429,0,352559,88,0.0424317730880231
354,LTC,07-05-2018,22:32:49,163.99006752,166.211221828571,0,1907989,95,0.0767372477536782
355,BTC,07-05-2018,22:41:55,9296.290926,9382.37995348857,0,16128782,100,0.0341988205031683
356,DASH,07-05-2018,22:42:01,453.1,463.720588475714,0,353345,88,0.0815839356575964
357,LTC,07-05-2018,22:42:06,163.29999999,165.711326648571,0,1890138,92,0.0837156317398253
358,BTC,07-05-2018,22:51:11,9313.0,9369.47852491714,1,16055738,97,0.0739590674183697
359,DASH,07-05-2018,22:51:17,456.629,462.439565718571,1,362755,86,0.10931121482684
360,LTC,07-05-2018,22:51:22,163.37764688,165.290907697143,1,1920738,87,0.0670080830627706
361,BTC,07-05-2018,23:00:28,9334.0,9354.42008570571,1,16287381,94,0.0560912081745415
362,DASH,07-05-2018,23:00:33,456.629,460.641573762857,0,362792,100,0.116804064765318
363,LTC,07-05-2018,23:00:43,163.37764688,164.810321981429,0,1889367,76,0.0944283395176252
364,BTC,07-05-2018,23:09:49,9327.19046403,9340.27722856286,0,16259467,99,0.145515448603684
365,DASH,07-05-2018,23:09:54,456.99858074,459.348082115714,1,362767,95,0.0633027777777778
366,LTC,07-05-2018,23:10:00,163.43667159,164.482021065714,1,1881298,93,0.12381284105422
367,BTC,07-05-2018,23:19:05,9330.22264457,9332.17899722286,1,16197536,88,0.159461484142335
368,DASH,07-05-2018,23:19:10,453.10000002,458.05507757,0,362770,90,0.140851524170274
369,LTC,07-05-2018,23:19:16,163.823,164.058723038571,1,1881583,79,0.120510992275698
370,BTC,07-05-2018,23:28:22,9332.0,9328.19192024286,1,16151619,89,0.0828207070707071
371,DASH,07-05-2018,23:28:28,457.0,457.198041502857,1,363415,81,0.0994362914862915
372,LTC,07-05-2018,23:28:40,163.77330001,163.783147551429,0,1883055,76,0.14276672979798
373,BTC,07-05-2018,23:37:45,9372.00014327,9323.86658356571,1,16131682,100,0.0247024825722009
374,DASH,07-05-2018,23:37:51,457.0,455.78417182,0,363213,100,0.0290922258297258
375,LTC,07-05-2018,23:37:56,164.57029999,163.615004694286,1,1900873,91,0.129530502392344
376,BTC,07-05-2018,23:47:01,9370.39216892,9324.67200494286,0,16115498,86,0.127013161569613
377,DASH,07-05-2018,23:47:07,457.0,455.739797251429,0,363218,88,0.0791342893217893
378,LTC,07-05-2018,23:47:13,164.60386693,163.582618981429,1,1900865,63,0.114232954545455
379,BTC,07-05-2018,23:56:18,9382.29251924,9329.24345398143,1,16100701,85,0.137542759528054
380,DASH,07-05-2018,23:56:23,457.0,455.779511537143,0,360968,83,0.0557613320707071
381,LTC,07-05-2018,23:56:28,164.762,163.665509334286,1,1899899,72,0.147947042892695
382,BTC,08-05-2018,00:05:34,9380.1004,9339.82934582714,0,16076789,91,0.0402189880532904
383,DASH,08-05-2018,00:05:40,458.95443695,456.336654394286,1,361513,100,0.113415958694084
384,LTC,08-05-2018,00:05:45,165.1841,163.85177604,1,1892261,74,0.156798758490832
385,BTC,08-05-2018,00:14:52,9374.56292388,9349.72827714714,0,16006127,89,0.0988372738372738
386,DASH,08-05-2018,00:14:58,458.95443696,456.389654394286,1,361215,100,0.128154761904762
387,LTC,08-05-2018,00:15:04,166.47069999,164.049540771429,1,1895044,75,0.145417220090516
388,BTC,08-05-2018,00:24:10,9373.50209506,9356.31404857571,0,15956707,91,0.160103948797769
389,DASH,08-05-2018,00:24:16,459.43122307,456.721859672857,1,361215,100,0.107502314814815
390,LTC,08-05-2018,00:24:21,166.4,164.307605502857,0,1895029,79,0.144458874458874
391,BTC,08-05-2018,00:33:27,9404.84317817,9363.08154284,1,15941493,100,0.117951937856829
392,DASH,08-05-2018,00:33:33,457.01029358,457.001267704286,0,361686,100,0.110341825998076
393,LTC,08-05-2018,00:33:40,166.4,164.741038131429,0,1894757,100,0.158089868787543
394,BTC,08-05-2018,00:42:45,9392.23661072,9369.26432148143,0,15856951,92,0.191116662658329
395,DASH,08-05-2018,00:42:51,455.49609952,457.90572814,0,360685,100,0.127742181429681
396,LTC,08-05-2018,00:42:56,166.45,165.109180988571,1,1873904,76,0.136088995545517
397,BTC,08-05-2018,00:52:01,9390.0,9379.67048979143,0,15816243,92,0.0739691238627409
398,DASH,08-05-2018,00:52:07,455.49609952,457.907198651429,0,360124,100,0.0802312189691096
399,LTC,08-05-2018,00:52:13,166.45,165.484423844286,0,1869264,77,0.129085065686628
400,BTC,08-05-2018,01:01:19,9421.8751005,9382.56141371286,1,15535890,95,0.0676827801827802
401,DASH,08-05-2018,01:01:24,455.49609952,457.692355725714,0,358535,100,0.100269139810806
402,LTC,08-05-2018,01:01:29,167.0,165.752952417143,1,1798556,77,0.154648600122738
403,BTC,08-05-2018,01:10:35,9425.0,9385.36253243857,1,14648300,92,0.111242415122331
404,DASH,08-05-2018,01:10:40,465.30871532,457.4775128,1,355127,100,0.117648278305239
405,LTC,08-05-2018,01:10:46,167.5,166.016685712857,1,1729746,96,0.130147208941852
406,BTC,08-05-2018,01:19:52,9437.65919178,9391.01718690428,1,14371033,90,0.134781595719096
407,DASH,08-05-2018,01:19:58,465.30871531,457.262669874286,0,355710,96,0.0932760461760462
408,LTC,08-05-2018,01:20:04,167.9,166.336399998571,1,1724289,88,0.124007535123607
409,BTC,08-05-2018,01:29:09,9411.51668807,9397.43141547571,0,14098729,96,0.107705527497194
410,DASH,08-05-2018,01:29:13,465.3,458.170423927143,0,309648,91,0.135523544164169
411,LTC,08-05-2018,01:29:18,167.1469,166.667242855714,0,1711046,90,0.124194306789702
412,BTC,08-05-2018,01:38:24,9415.80878983,9406.44516803286,1,13452075,93,0.0851151460254721
413,DASH,08-05-2018,01:38:29,466.21616959,459.078177977143,1,308454,100,0.0978444000444
414,LTC,08-05-2018,01:38:36,166.6814,166.871428571429,0,1473974,78,0.12216543762089
415,BTC,08-05-2018,01:47:41,9431.87039986,9411.87582417714,1,13156708,96,0.0936271326712503
416,DASH,08-05-2018,01:47:54,466.9297358,459.916574681429,1,345023,96,0.155049383718134
417,LTC,08-05-2018,01:47:59,167.10169997,166.978128571429,1,1462660,100,0.117152391975309
418,BTC,08-05-2018,01:57:12,9435.95705679,9413.44234012857,1,12932656,92,0.105792984189723
419,DASH,08-05-2018,01:57:18,466.39378484,461.231699825714,0,346994,99,0.0841273629148629
420,LTC,08-05-2018,01:57:23,166.85344004,167.018328571429,0,1487590,100,0.141246565934066
421,BTC,08-05-2018,02:06:29,9436.04394437,9419.10431000571,1,12720407,86,0.0771046913944641
422,DASH,08-05-2018,02:06:35,466.39378484,462.865076437143,0,339915,94,0.0842570707070707
423,LTC,08-05-2018,02:06:40,167.9,167.111428567143,1,1476448,87,0.159667312661499
424,BTC,08-05-2018,02:15:46,9440.28,9425.66960383286,1,12640718,87,0.155383189425309
425,DASH,08-05-2018,02:15:51,464.00000104,464.421888625714,0,337095,95,0.048374494949495
426,LTC,08-05-2018,02:15:56,167.20238496,167.169062858571,0,1473057,82,0.149059571619813
427,BTC,08-05-2018,02:25:01,9439.99899999,9427.69372438571,0,12656624,89,0.148748785228377
428,DASH,08-05-2018,02:25:07,465.5,465.978700814286,1,336659,90,0.0873094696969697
429,LTC,08-05-2018,02:25:11,167.65,167.297634287143,1,1459591,77,0.16926898858717
430,BTC,08-05-2018,02:34:17,9451.89394567,9429.87658152857,1,12588749,90,0.0626321152252003
431,DASH,08-05-2018,02:34:22,467.17731244,465.791741631429,1,351911,93,0.0912412903108128
432,LTC,08-05-2018,02:34:27,168.68250665,167.255117852857,1,1459916,100,0.182001100751101
433,BTC,08-05-2018,02:43:33,9458.0,9430.21083984429,1,12645321,88,0.105793149751483
434,DASH,08-05-2018,02:43:37,466.09066002,465.819068015714,0,349276,100,0.0821054175802552
435,LTC,08-05-2018,02:43:43,168.74499992,167.219403567143,1,1468732,100,0.169988353553168
436,BTC,08-05-2018,02:52:56,9450.576,9435.97901950143,0,12387997,89,0.120360304271595
437,DASH,08-05-2018,02:53:02,465.13486378,466.087255507143,0,348745,97,0.0979469317232475
438,LTC,08-05-2018,02:53:07,167.79890001,167.438775945714,0,1452830,100,0.162254537631044
439,BTC,08-05-2018,03:02:12,9420.0,9442.00633524,0,12389736,92,0.0515191972988026
440,DASH,08-05-2018,03:02:18,464.5649872,466.069325568571,0,350584,93,0.0763737493987494
441,LTC,08-05-2018,03:02:23,167.7989,167.733575934286,0,1455946,82,0.122536048510313
442,BTC,08-05-2018,03:11:29,9410.0,9444.67856383143,0,12427425,86,0.164491505968779
443,DASH,08-05-2018,03:11:35,464.5649872,465.81291528,0,359417,88,0.133597199675325
444,LTC,08-05-2018,03:11:40,167.10179998,167.83317594,0,1456386,92,0.132900510648355
445,BTC,08-05-2018,03:20:45,9408.93909811,9442.39898429,0,12371895,88,0.0940591430174764
446,DASH,08-05-2018,03:20:49,464.5649872,465.551658474286,0,359417,83,0.0866227225155797
447,LTC,08-05-2018,03:20:55,166.68807006,167.968241648571,0,1434395,88,0.11539178992304
448,BTC,08-05-2018,03:30:00,9407.72272636,9438.67842080857,0,12199726,92,0.0876674552837343
449,DASH,08-05-2018,03:30:06,464.5649872,465.290401668571,0,359083,76,0.0733720730495633
450,LTC,08-05-2018,03:30:12,166.52178494,167.854213074286,0,1399934,55,0.0966893239000952
451,BTC,08-05-2018,03:39:17,9459.5091985,9434.20114911,1,12088077,88,0.066890288426433
452,DASH,08-05-2018,03:39:22,465.49411717,465.371113977143,1,354132,100,0.0770915681540681
453,LTC,08-05-2018,03:39:28,167.30460001,167.780739517143,1,1375648,86,0.0985062925450154
454,BTC,08-05-2018,03:48:33,9456.61882034,9429.59025287714,0,12077893,88,0.0912652030509173
455,DASH,08-05-2018,03:48:39,467.49994265,465.23754072,1,353472,94,0.0863656821188071
456,LTC,08-05-2018,03:48:44,167.11968496,167.619565937143,0,1375136,85,0.0788912308569567
457,BTC,08-05-2018,03:57:51,9434.3745479,9430.67814613857,0,12065124,94,0.0742470760233918
458,DASH,08-05-2018,03:57:56,467.49994265,464.997084252857,0,348832,83,0.0542148634256911
459,LTC,08-05-2018,03:58:02,167.71156092,167.422722131429,1,1357447,83,0.103433641975309
460,BTC,08-05-2018,04:07:07,9433.47954834,9430.48083475857,0,12041565,90,0.0578967478161027
461,DASH,08-05-2018,04:07:13,466.43967086,465.198410342857,0,347794,82,0.0617408599985626
462,LTC,08-05-2018,04:07:19,167.69209999,167.19053428,0,1351638,83,0.0700657894736842
463,BTC,08-05-2018,04:16:24,9434.86590586,9428.16634160143,1,12112379,89,0.0632678698966578
464,DASH,08-05-2018,04:16:31,466.32,465.536278752857,0,347229,86,0.090252886002886
465,LTC,08-05-2018,04:16:35,166.91834242,167.178057267143,0,1351769,79,0.0582897727272727
466,BTC,08-05-2018,04:25:41,9414.84217501,9430.09199136428,0,12174685,100,0.0742331349206349
467,DASH,08-05-2018,04:25:46,464.0,465.804090704286,0,347181,83,0.123855181277056
468,LTC,08-05-2018,04:25:52,166.73130001,167.162800122857,0,1348290,65,0.0607411616161616
469,BTC,08-05-2018,04:34:57,9417.0,9433.64426363,1,12211856,93,0.0338489226129676
470,DASH,08-05-2018,04:35:02,464.0,466.054806818571,0,346952,80,0.0651068001443001
471,LTC,08-05-2018,04:35:09,167.2,167.1365919,1,1349435,84,0.0500675505050505
472,BTC,08-05-2018,04:44:14,9425.0,9434.48756033,1,12210398,92,0.136585560465769
473,DASH,08-05-2018,04:44:19,466.32,465.974094361429,1,346513,77,0.102544043109668
474,LTC,08-05-2018,04:44:25,166.89418496,167.142767607143,0,1346375,73,0.0400310921717172
475,BTC,08-05-2018,04:53:33,9417.0,9435.81288513572,0,12171734,91,0.0814492361503231
476,DASH,08-05-2018,04:53:39,466.32,465.893381904286,0,346613,80,0.129809717712843
477,LTC,08-05-2018,04:53:45,167.73199999,167.239655472857,1,1327739,81,0.0393530618686869
478,BTC,08-05-2018,05:02:51,9337.65760018,9430.88299963571,0,12215511,95,0.0725739460758791
479,DASH,08-05-2018,05:02:57,464.063925,466.011365165714,0,346613,65,0.112519067911255
480,LTC,08-05-2018,05:03:03,167.03429999,167.181024751429,0,1328360,82,0.0613139204545455
481,BTC,08-05-2018,05:12:08,9389.29053369,9425.22316815857,1,12250933,87,0.0559613609210383
482,DASH,08-05-2018,05:12:14,465.89262825,465.84280193,1,343053,69,0.141148009108947
483,LTC,08-05-2018,05:12:19,165.8352,167.268498327143,0,1339646,59,0.0560862730843791
484,BTC,08-05-2018,05:21:24,9393.33242552,9411.40646134143,1,12199683,90,0.0582096339333181
485,DASH,08-05-2018,05:21:29,465.89262619,465.351942265714,0,343254,67,0.108308281302031
486,LTC,08-05-2018,05:21:35,166.75560598,167.171746765714,1,1446667,88,0.0739698547979798
487,BTC,08-05-2018,05:30:40,9385.91710629,9405.09374496286,0,12216314,81,0.0802495753667629
488,DASH,08-05-2018,05:30:45,465.89262619,465.273793321429,0,343465,65,0.0494655447979916
489,LTC,08-05-2018,05:30:51,166.4,166.906475338571,0,1456612,56,0.136049873737374
490,BTC,08-05-2018,05:39:56,9340.4524,9399.16039062857,0,12205448,89,0.146057239057239
491,DASH,08-05-2018,05:40:01,465.89262619,465.21273992,0,343392,68,0.0873693868790852
492,LTC,08-05-2018,05:40:08,165.5838,166.883227275714,0,1469125,67,0.174589015151515
493,BTC,08-05-2018,05:49:13,9326.0,9395.02823795429,0,12190159,87,0.122762784090909
494,DASH,08-05-2018,05:49:19,465.89262619,465.48311509,0,338893,64,0.129858985632423
495,LTC,08-05-2018,05:49:24,164.762,166.835898702857,0,1479964,50,0.199637445887446
496,BTC,08-05-2018,05:58:30,9339.99999996,9384.09286652571,1,12180062,87,0.163978146994729
497,DASH,08-05-2018,05:58:35,460.79806347,465.75349026,0,338893,55,0.13460238546176
498,LTC,08-05-2018,05:58:41,163.83616384,166.605012988571,0,1479721,72,0.225211940836941
499,BTC,08-05-2018,06:07:47,9350.58939569,9369.95000938286,1,12164592,85,0.142957150873818
500,DASH,08-05-2018,06:07:52,458.90854152,465.692436858571,0,339030,58,0.0818763663419913
501,LTC,08-05-2018,06:07:58,164.829,166.300415137143,1,1482379,75,0.214147492784993
502,BTC,08-05-2018,06:17:06,9367.99999905,9358.95000937714,1,12423954,85,0.147572786690434
503,DASH,08-05-2018,06:17:14,458.90854152,464.903588782857,0,339255,53,0.116751716018298
504,LTC,08-05-2018,06:17:23,164.78339997,165.743867115714,0,1483102,52,0.187624134199134
505,BTC,08-05-2018,06:26:29,9368.0,9360.79740873571,1,12410822,94,0.210970585828833
506,DASH,08-05-2018,06:26:36,460.798,464.167105428571,1,338047,70,0.169813204322133
507,LTC,08-05-2018,06:26:41,164.55330548,165.42882426,0,1489382,52,0.240676713564214
508,BTC,08-05-2018,06:35:47,9350.0,9357.75590378714,0,12304834,84,0.0999106492018863
509,DASH,08-05-2018,06:35:52,460.798,463.169378752857,0,338333,64,0.115608184378346
510,LTC,08-05-2018,06:35:58,164.49949999,165.278567112857,0,1489439,48,0.241883603896104
511,BTC,08-05-2018,06:45:05,9353.0,9354.13698585571,1,12178034,81,0.1492238997114
512,DASH,08-05-2018,06:45:10,460.79806347,462.441575011429,1,338083,59,0.0881523701166558
513,LTC,08-05-2018,06:45:16,164.1839,164.963952755714,0,1490668,55,0.254833635780606
514,BTC,08-05-2018,06:54:22,9331.06742609,9349.00597067143,0,12197563,93,0.161286244137807
515,DASH,08-05-2018,06:54:27,462.99997921,461.71377127,1,337093,57,0.0981860734875075
516,LTC,08-05-2018,06:54:33,163.64590001,164.692452754286,0,1487674,67,0.262020562770563
517,BTC,08-05-2018,07:03:41,9369.33813481,9350.79848495714,1,12187536,83,0.0907989729748989
518,DASH,08-05-2018,07:03:47,458.28398286,460.985976595714,0,337214,56,0.125382528338374
519,LTC,08-05-2018,07:03:52,164.5,164.49246704,1,1495087,52,0.273145562770563
520,BTC,08-05-2018,07:12:57,9345.08939604,9351.52240297,0,12280371,90,0.137951422830455
521,DASH,08-05-2018,07:13:03,458.28398286,460.572741312857,0,334684,54,0.146775437075784
522,LTC,08-05-2018,07:13:08,164.252,164.333024184286,0,1486928,80,0.203461017097381
523,BTC,08-05-2018,07:22:13,9348.20227253,9355.71356509143,1,12239544,83,0.133893799102132
524,DASH,08-05-2018,07:22:19,462.99997183,460.21358694,1,333559,64,0.123691469663149
525,LTC,08-05-2018,07:22:24,164.94967525,164.427857921429,1,1488327,59,0.202147546897547
526,BTC,08-05-2018,07:31:30,9355.0,9354.92785085571,1,12330535,82,0.0650747755331089
527,DASH,08-05-2018,07:31:35,462.99997183,460.124364274286,0,332985,56,0.137216983666452
528,LTC,08-05-2018,07:31:41,164.94499999,164.34542935,0,1474837,100,0.209311688311688
529,BTC,08-05-2018,07:40:46,9387.86056804,9352.09960421,1,12343453,85,0.108808680496992
530,DASH,08-05-2018,07:40:51,462.99997183,460.708854318571,0,329583,53,0.139162025763588
531,LTC,08-05-2018,07:40:56,164.103,164.369182961429,0,1445828,61,0.174169733044733
532,BTC,08-05-2018,07:50:02,9356.268187,9350.24246135286,0,12275922,80,0.119367677626606
533,DASH,08-05-2018,07:50:07,464.09338648,461.023421722857,1,324087,54,0.124596659009924
534,LTC,08-05-2018,07:50:13,164.7,164.42513932,1,1417263,60,0.173003066378066
535,BTC,08-05-2018,07:59:26,9390.0,9355.65111393,1,12239130,81,0.139191805270753
536,DASH,08-05-2018,07:59:32,464.00338029,461.337989127143,0,324335,51,0.121633827226611
537,LTC,08-05-2018,07:59:37,164.93234514,164.368496464286,1,1403324,44,0.165524621212121
538,BTC,08-05-2018,08:08:42,9383.00909392,9356.11799778714,0,12145256,81,0.124244904401154
539,DASH,08-05-2018,08:08:47,464.00338029,461.808749557143,0,323890,54,0.099403879217709
540,LTC,08-05-2018,08:08:51,164.4306,164.442225035714,0,1395671,57,0.139156024531025
541,BTC,08-05-2018,08:17:57,9384.14469848,9364.53693691714,1,12155582,81,0.209896305245142
542,DASH,08-05-2018,08:18:02,464.00337501,461.952092568571,0,314331,57,0.128124503461582
543,LTC,08-05-2018,08:18:08,164.91243011,164.626002911429,1,1395273,56,0.141740620490621
544,BTC,08-05-2018,08:27:14,9395.93182251,9366.48993107571,1,12192237,77,0.193147333550559
545,DASH,08-05-2018,08:27:19,464.00337484,462.769149344286,0,313110,53,0.0614354621657992
546,LTC,08-05-2018,08:27:24,165.34935047,164.616088625714,1,1386855,37,0.123372564935065
547,BTC,08-05-2018,08:36:30,9404.99999803,9372.06925999571,1,12240274,75,0.132836607836608
548,DASH,08-05-2018,08:36:35,464.00337484,463.586205365714,0,313505,53,0.0825373610443055
549,LTC,08-05-2018,08:36:40,164.80000001,164.710435784286,0,1358461,54,0.0665413324420677
550,BTC,08-05-2018,08:45:46,9414.14469848,9378.88776713571,1,12097995,82,0.112783534958192
551,DASH,08-05-2018,08:45:58,464.09339297,463.729548652857,1,312212,50,0.151235590340408
552,LTC,08-05-2018,08:46:03,164.802,164.767532244286,1,1341913,42,0.0662341700587969
553,BTC,08-05-2018,08:55:09,9397.65010108,9386.03062399714,0,12082226,78,0.106530195994482
554,DASH,08-05-2018,08:55:14,462.00025385,463.87289194,0,307873,49,0.217179919733045
555,LTC,08-05-2018,08:55:19,164.8,164.746817961429,0,1307285,44,0.0628034072063923
556,BTC,08-05-2018,09:04:24,9360.22081912,9389.78549977429,0,11959826,82,-0.0118577208776072
557,DASH,08-05-2018,09:04:31,462.00025385,464.02909496,0,308096,52,0.171926916486291
558,LTC,08-05-2018,09:04:35,163.0,164.846675104286,0,1298927,48,0.0459349173553719
559,BTC,08-05-2018,09:13:40,9300.0,9395.69720178572,0,12028954,93,0.10658581614464
560,DASH,08-05-2018,09:13:45,462.00025385,463.730076012857,0,309746,55,0.0903149437927664
561,LTC,08-05-2018,09:13:53,162.1049,164.860960818571,0,1306691,45,0.0837478298611111
562,BTC,08-05-2018,09:22:59,9300.0,9391.44303308857,0,12116926,80,0.1412329687856
563,DASH,08-05-2018,09:23:11,462.00025385,463.443915092857,0,309703,55,0.133454906204906
564,LTC,08-05-2018,09:23:16,161.59801199,164.584911512857,0,1314002,78,0.0773265186107652
565,BTC,08-05-2018,09:32:22,9301.1,9379.5845911,1,12218018,77,0.0655795515346077
566,DASH,08-05-2018,09:32:27,460.75994151,463.157754172857,0,309708,53,0.13785168311378
567,LTC,08-05-2018,09:32:40,161.9,164.252668655714,1,1305534,50,0.0777758420441347
568,BTC,08-05-2018,09:41:45,9275.81894595,9367.56391988857,0,12430665,83,0.118012240107311
569,DASH,08-05-2018,09:41:50,457.19485483,462.871594007143,0,314554,52,0.0955493878880976
570,LTC,08-05-2018,09:41:55,161.276,163.779180352857,0,1319679,61,0.0894793650793651
571,BTC,08-05-2018,09:51:00,9292.03409418,9354.01651667286,1,12636590,84,0.0987911162911163
572,DASH,08-05-2018,09:51:07,457.19485483,462.408246388571,0,317362,49,0.161843081435473
573,LTC,08-05-2018,09:51:12,161.78720695,163.286416,1,1303125,40,0.0908849335188621
574,BTC,08-05-2018,10:00:18,9298.0,9335.56208066143,1,12605445,81,0.1226350716467
575,DASH,08-05-2018,10:00:23,458.277,461.435600672857,1,317362,53,0.188219529178832
576,LTC,08-05-2018,10:00:28,161.00000011,162.782987427143,0,1296428,54,0.0885140348503835
577,BTC,08-05-2018,10:09:34,9337.0,9318.11770861857,1,12631506,85,0.172301975205201
578,DASH,08-05-2018,10:09:40,458.277,460.450095224286,0,317661,54,0.132015682943102
